"Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
NA,NA,NA,NA,NA,0.00869565217391304,0.276119402985075,0.633333333333333,2.11111111111111,NA,NA,NA
NA,NA,NA,NA,NA,0,0.246268656716418,0.516666666666667,1.77777777777778,NA,NA,NA
NA,NA,NA,NA,NA,0,0.246268656716418,0.6,1.77777777777778,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.253731343283582,0.616666666666667,2,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.298507462686567,0.533333333333333,1.44444444444444,NA,NA,NA
NA,NA,NA,NA,NA,0,0.298507462686567,0.533333333333333,2.22222222222222,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.26865671641791,0.583333333333333,1.55555555555556,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.276119402985075,0.533333333333333,2.11111111111111,NA,NA,NA
NA,NA,NA,NA,NA,0,0.261194029850746,0.5,1.22222222222222,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.253731343283582,0.65,2.11111111111111,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.291044776119403,0.533333333333333,1.66666666666667,NA,NA,NA
NA,NA,NA,NA,NA,0,0.26865671641791,0.55,2,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.283582089552239,0.6,1.77777777777778,NA,NA,NA
NA,NA,NA,NA,NA,0,0.238805970149254,0.5,1.22222222222222,NA,NA,NA
NA,NA,NA,NA,NA,0,0.261194029850746,0.55,1.88888888888889,NA,NA,NA
NA,NA,NA,NA,NA,0,0.276119402985075,0.583333333333333,1,NA,NA,NA
NA,NA,NA,NA,NA,0,0.26865671641791,0.533333333333333,1.55555555555556,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.261194029850746,0.516666666666667,1.66666666666667,NA,NA,NA
NA,NA,NA,NA,NA,0,0.291044776119403,0.6,1.44444444444444,NA,NA,NA
NA,NA,NA,NA,NA,0,0.26865671641791,0.533333333333333,1.55555555555556,NA,NA,NA
NA,NA,NA,NA,NA,0,0.238805970149254,0.55,1,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.298507462686567,0.5,1,NA,NA,NA
NA,NA,NA,NA,NA,0,0.26865671641791,0.55,1.44444444444444,NA,NA,NA
NA,NA,NA,NA,NA,0,0.261194029850746,0.566666666666667,2.44444444444444,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.261194029850746,0.633333333333333,1.77777777777778,NA,NA,NA
NA,NA,NA,NA,NA,0,0.298507462686567,0.566666666666667,0.888888888888889,NA,NA,NA
NA,NA,NA,NA,NA,0.0260869565217391,0.276119402985075,0.516666666666667,1.44444444444444,NA,NA,NA
NA,NA,NA,NA,NA,0.0173913043478261,0.261194029850746,0.5,1.55555555555556,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.238805970149254,0.483333333333333,3,NA,NA,NA
NA,NA,NA,NA,NA,0,0.26865671641791,0.55,1.77777777777778,NA,NA,NA
NA,NA,NA,NA,NA,0,0.261194029850746,0.583333333333333,1.55555555555556,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.253731343283582,0.5,1.11111111111111,NA,NA,NA
NA,NA,NA,NA,NA,0,0.261194029850746,0.616666666666667,2.55555555555556,NA,NA,NA
NA,NA,NA,NA,NA,0,0.246268656716418,0.5,1.11111111111111,NA,NA,NA
NA,NA,NA,NA,NA,0,0.26865671641791,0.483333333333333,2.11111111111111,NA,NA,NA
NA,NA,NA,NA,NA,0,0.283582089552239,0.633333333333333,1.22222222222222,NA,NA,NA
NA,NA,NA,NA,NA,0,0.261194029850746,0.633333333333333,1,NA,NA,NA
NA,NA,NA,NA,NA,0,0.238805970149254,0.55,1.22222222222222,NA,NA,NA
NA,NA,NA,NA,NA,0.00869565217391304,0.253731343283582,0.616666666666667,1.44444444444444,NA,NA,NA
NA,NA,NA,NA,NA,0,0.246268656716418,0.533333333333333,1.33333333333333,NA,NA,NA
NA,NA,NA,NA,NA,0.0173913043478261,0.26865671641791,0.6,1.11111111111111,NA,NA,NA
